50000,1061,4.1
100000,2132,1.5333333333333334
150000,3199,0.6333333333333333
200000,4267,0.06666666666666667
250000,5341,0.9
300000,6419,0.13333333333333333
350000,7497,0.5333333333333333
400000,8579,1.3333333333333333
450000,9676,4.8
500000,10783,3.033333333333333
550000,11870,3.0
600000,12980,3.033333333333333
650000,14053,3.3
700000,15130,3.033333333333333
750000,16218,3.5
800000,17319,6.766666666666667
850000,18432,7.333333333333333
900000,19528,9.766666666666667
950000,20633,10.466666666666667
1000000,21736,9.333333333333334
1050000,22846,11.266666666666667
1100000,23965,12.533333333333333
1150000,25072,11.366666666666667
1200000,26181,12.0
1250000,27292,10.966666666666667
1300000,28411,12.666666666666666
1350000,29546,14.533333333333333
1400000,30647,13.666666666666666
1450000,31765,14.966666666666667
1500000,32872,16.3
1550000,33983,15.766666666666667
1600000,35102,16.5
1650000,36223,17.966666666666665
1700000,37349,19.566666666666666
1750000,38476,19.466666666666665
1800000,39609,19.2
1850000,40744,20.033333333333335
1900000,41881,19.266666666666666
1950000,43017,19.666666666666668
2000000,44166,22.766666666666666
2050000,45299,19.833333333333332
2100000,46446,22.666666666666668
2150000,47584,24.366666666666667
2200000,48719,24.866666666666667
2250000,49842,20.7
2300000,50994,26.733333333333334
2350000,52154,23.066666666666666
2400000,53315,26.1
2450000,54471,26.233333333333334
2500000,55622,27.866666666666667
2550000,56796,28.0
2600000,57952,27.566666666666666
2650000,59105,28.5
2700000,60263,28.2
2750000,61418,29.4
2800000,62567,28.0
2850000,63724,31.866666666666667
2900000,64879,31.1
2950000,66031,30.233333333333334
3000000,67184,30.133333333333333
3050000,68344,32.333333333333336
3100000,69517,32.93333333333333
3150000,70720,33.06666666666667
3200000,71895,30.966666666666665
3250000,73066,32.36666666666667
3300000,74249,34.8
3350000,75441,36.36666666666667
3400000,76629,33.766666666666666
3450000,77816,33.86666666666667
3500000,79014,34.93333333333333
3550000,80204,35.46666666666667
3600000,81390,35.96666666666667
3650000,82584,36.63333333333333
3700000,83778,37.36666666666667
3750000,84965,35.7
3800000,86150,37.93333333333333
3850000,87332,36.6
3900000,88524,39.53333333333333
3950000,89724,38.733333333333334
4000000,90926,38.06666666666667
4050000,92132,39.6
4100000,93333,40.03333333333333
4150000,94528,38.9
4200000,95703,34.3
4250000,96896,42.03333333333333
4300000,98081,41.266666666666666
4350000,99269,39.2
4400000,100461,39.233333333333334
4450000,101663,39.56666666666667
4500000,102851,43.766666666666666
4550000,104032,40.3
4600000,105216,43.4
4650000,106402,41.6
4700000,107585,41.4
4750000,108766,42.2
4800000,109966,43.2
4850000,111160,43.1
4900000,112351,42.0
4950000,113539,43.46666666666667
5000000,114730,44.56666666666667
5050000,115908,43.96666666666667
5100000,117094,45.13333333333333
5150000,118280,44.733333333333334
5200000,119460,45.7
5250000,120638,44.266666666666666
5300000,121821,48.166666666666664
